,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date,track_genre,era
56,La Jeepeta,Nio Garcia & Brray & JuanKa,29185655.0,"2020 Flow La Movie, Inc. & Los Magicos, LLC | Powered by GLAD Empire,",2020-04-24 00:00:00+00:00,57,127200,2020-06-27 00:00:00+00:00,1.0,67.0,26,2020-08-03 00:00:00+00:00,48,64,125500,2020-06-20 00:00:00+00:00,57,127200,2020-06-27 00:00:00+00:00,Urbano latino,2020
57,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,58,123600,2020-06-27 00:00:00+00:00,1.28571428571429,63.0,43,2020-07-02 00:00:00+00:00,44,67,110800,2020-06-20 00:00:00+00:00,58,123600,2020-06-27 00:00:00+00:00,,
58,Akele Hum Akele Tum,Udit Narayan & Aditya Narayan,,,,59,123000,2020-06-27 00:00:00+00:00,,64.0,59,2020-06-27 00:00:00+00:00,105,64,120800,2020-06-26 00:00:00+00:00,59,123000,2020-06-27 00:00:00+00:00,,
59,Coffee for Your Head,Vinyll,28696807.0,1219967 Records DK,2020-01-28 00:00:00+00:00,60,121600,2020-06-27 00:00:00+00:00,0.14285714285714302,59.0,38,2020-07-25 00:00:00+00:00,110,61,138700,2020-06-20 00:00:00+00:00,60,121600,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2020
60,Dil Todya,Satbir Aujla,29513906.0,Geet Mp3,2020-05-18 00:00:00+00:00,61,118600,2020-06-27 00:00:00+00:00,-0.14285714285714302,58.0,53,2020-06-30 00:00:00+00:00,21,60,150400,2020-06-20 00:00:00+00:00,61,118600,2020-06-27 00:00:00+00:00,Regional Indian,2020
61,Mr. Blue Sky,Electric Light Orchestra,15807835.0,Sony Music Entertainment,2011-12-16 00:00:00+00:00,62,111300,2020-06-27 00:00:00+00:00,13.714285714285701,65.0,59,2020-07-04 00:00:00+00:00,67,158,94700,2020-06-20 00:00:00+00:00,62,111300,2020-06-27 00:00:00+00:00,Rock,2011
62,ЧЁРНЫЙ БУМЕР,DAVA & Серёга,,,,63,106853,2020-06-27 00:00:00+00:00,,71.0,20,2020-07-06 00:00:00+00:00,40,71,106450,2020-06-26 00:00:00+00:00,63,106853,2020-06-27 00:00:00+00:00,,
63,Watermelon Sugar,Harry Styles,27222889.0,Columbia,2019-11-17 00:00:00+00:00,64,104100,2020-06-27 00:00:00+00:00,12.857142857142902,74.0,51,2020-07-08 00:00:00+00:00,52,154,99000,2020-06-20 00:00:00+00:00,64,104100,2020-06-27 00:00:00+00:00,Pop,2019
64,Bitch From Da Souf,Mulatto,22338260.0,Pittstop Ent.,2019-01-14 00:00:00+00:00,65,103200,2020-06-27 00:00:00+00:00,-0.42857142857142894,67.0,55,2020-06-22 00:00:00+00:00,54,62,138200,2020-06-20 00:00:00+00:00,65,103200,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2019
65,Stunnin' (feat. Harm Franklin),Curtis Waters,29465238.0,Curtis Waters,2020-05-19 00:00:00+00:00,66,102200,2020-06-27 00:00:00+00:00,16.8571428571429,158.0,40,2020-07-14 00:00:00+00:00,48,184,54400,2020-06-20 00:00:00+00:00,66,102200,2020-06-27 00:00:00+00:00,Alternativa,2020
66,Singapur,El Alfa & Chael Produciendo,29440404.0,El Jefe Records,2020-05-15 00:00:00+00:00,67,101600,2020-06-27 00:00:00+00:00,17.2857142857143,154.0,41,2020-07-08 00:00:00+00:00,49,188,47100,2020-06-20 00:00:00+00:00,67,101600,2020-06-27 00:00:00+00:00,Latino,2020
67,i love you,apathetic.songs,,,,68,100000,2020-06-27 00:00:00+00:00,,90.0,55,2020-02-26 00:00:00+00:00,103,90,100000,2020-06-26 00:00:00+00:00,68,100000,2020-06-27 00:00:00+00:00,,
68,Myself,Bazzi,19040153.0,iamcosmic,2018-04-12 00:00:00+00:00,69,100000,2020-06-27 00:00:00+00:00,-2.85714285714286,128.0,48,2020-06-08 00:00:00+00:00,130,49,200000,2020-06-20 00:00:00+00:00,69,100000,2020-06-27 00:00:00+00:00,Pop,2018
69,I Like Him,Princess Nokia,28590283.0,Platoon,2020-02-26 00:00:00+00:00,70,100000,2020-06-27 00:00:00+00:00,6.0,76.0,22,2020-05-09 00:00:00+00:00,60,112,100000,2020-06-20 00:00:00+00:00,70,100000,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2020
70,triggering dog sounds,pat.tea.cakes,,,,71,100000,2020-06-27 00:00:00+00:00,,89.0,32,2020-04-14 00:00:00+00:00,80,89,100000,2020-06-26 00:00:00+00:00,71,100000,2020-06-27 00:00:00+00:00,,
71,The Sharkboy Beat,Ricky Desktop,,,,72,100000,2020-06-27 00:00:00+00:00,-4.71428571428571,110.0,10,2020-05-24 00:00:00+00:00,55,39,200000,2020-06-20 00:00:00+00:00,72,100000,2020-06-27 00:00:00+00:00,,
72,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,24879479.0,S-Curve Records,2019-08-16 00:00:00+00:00,73,100000,2020-06-27 00:00:00+00:00,9.285714285714286,121.0,69,2020-06-28 00:00:00+00:00,13,138,100000,2020-06-20 00:00:00+00:00,73,100000,2020-06-27 00:00:00+00:00,Reggae,2019
73,Elefante,NK,26630224.0,Nice2Cu,2019-10-25 00:00:00+00:00,74,100000,2020-06-27 00:00:00+00:00,3.71428571428571,133.0,74,2020-06-27 00:00:00+00:00,14,100,100000,2020-06-20 00:00:00+00:00,74,100000,2020-06-27 00:00:00+00:00,Pop Latino,2019
74,Kasih Slow,Nonna 3In1,,,,75,100000,2020-06-27 00:00:00+00:00,-6.0,39.0,14,2020-06-02 00:00:00+00:00,93,33,200000,2020-06-20 00:00:00+00:00,75,100000,2020-06-27 00:00:00+00:00,,
75,Pretty Girl (Cheat Codes X Cade Remix),"Cheat Codes,Maggie Lindemann,CADE ",13842155.0,300 Entertainment,2017-03-02 00:00:00+00:00,76,100000,2020-06-27 00:00:00+00:00,,79.0,42,2020-02-05 00:00:00+00:00,99,79,100000,2020-06-26 00:00:00+00:00,76,100000,2020-06-27 00:00:00+00:00,,2017
76,Run free,Deep Chills feat. IVIE,13646389.0,Miami Beats,2017-08-18 00:00:00+00:00,77,100000,2020-06-27 00:00:00+00:00,-0.28571428571428603,125.0,57,2020-07-17 00:00:00+00:00,94,75,100000,2020-06-20 00:00:00+00:00,77,100000,2020-06-27 00:00:00+00:00,House,2017
77,Boys,チャーリーエックスシーエックス,12450159.0,Atlantic Records UK,2017-07-26 00:00:00+00:00,78,100000,2020-06-27 00:00:00+00:00,9.14285714285714,85.0,37,2020-02-05 00:00:00+00:00,121,142,100000,2020-06-20 00:00:00+00:00,78,100000,2020-06-27 00:00:00+00:00,Pop,2017
78,Suling Tari Ular,Oppo F1s Kudus,,,,79,100000,2020-06-27 00:00:00+00:00,,175.0,45,2020-04-02 00:00:00+00:00,88,79,100000,2020-06-27 00:00:00+00:00,79,100000,2020-06-27 00:00:00+00:00,,
79,Inside Their Head,TT remix,,,,80,100000,2020-06-27 00:00:00+00:00,,91.0,35,2020-02-07 00:00:00+00:00,102,91,100000,2020-06-26 00:00:00+00:00,80,100000,2020-06-27 00:00:00+00:00,,
80,Falling,Trevor Daniel,20659476.0,Internet Money / Alamo Records,2018-10-05 00:00:00+00:00,81,100000,2020-06-27 00:00:00+00:00,,81.0,23,2020-01-29 00:00:00+00:00,115,81,100000,2020-06-26 00:00:00+00:00,81,100000,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2018
81,Pew Pew Pew,Auntie Hammy,19937236.0,Hamshop Media,2018-06-01 00:00:00+00:00,82,100000,2020-06-27 00:00:00+00:00,,88.0,6,2020-04-13 00:00:00+00:00,85,92,100000,2020-06-25 00:00:00+00:00,82,100000,2020-06-27 00:00:00+00:00,Comedy,2018
82,Lullabies,Yuna,14624824.0,FADER Label,2012-04-24 00:00:00+00:00,83,100000,2020-06-27 00:00:00+00:00,,118.0,58,2020-07-22 00:00:00+00:00,104,76,100000,2020-06-21 00:00:00+00:00,83,100000,2020-06-27 00:00:00+00:00,Pop,2012
83,321.. Mmuah..,TikTok Fashion,,,,84,100000,2020-06-27 00:00:00+00:00,,151.0,29,2020-02-06 00:00:00+00:00,114,81,100000,2020-06-22 00:00:00+00:00,84,100000,2020-06-27 00:00:00+00:00,,
84,Goyang Mama Muda,ateng,,,,85,100000,2020-06-27 00:00:00+00:00,,80.0,11,2020-04-20 00:00:00+00:00,81,99,100000,2020-06-25 00:00:00+00:00,85,100000,2020-06-27 00:00:00+00:00,,
85,Memories (Drinks Bring Back),Ajay Stephens,26849242.0,Creatives Of,2019-10-12 00:00:00+00:00,86,100000,2020-06-27 00:00:00+00:00,0.42857142857142894,87.0,42,2020-04-29 00:00:00+00:00,132,89,100000,2020-06-20 00:00:00+00:00,86,100000,2020-06-27 00:00:00+00:00,Pop,2019
86,Peter Cottontail,Gene Autry,15776689.0,Columbia/Legacy,1931-01-01 00:00:00+00:00,87,100000,2020-06-27 00:00:00+00:00,,139.0,62,2020-07-25 00:00:00+00:00,14,71,100000,2020-06-21 00:00:00+00:00,87,100000,2020-06-27 00:00:00+00:00,,1931
87,Lalala,Y2K & bbno$,24236636.0,Columbia,2019-06-28 00:00:00+00:00,88,100000,2020-06-27 00:00:00+00:00,,140.0,43,2020-02-19 00:00:00+00:00,104,80,100000,2020-06-24 00:00:00+00:00,88,100000,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2019
88,Pyar Da Saboot,Mankirt Aulakh,29272805.0,Saga Music,2020-05-01 00:00:00+00:00,89,100000,2020-06-27 00:00:00+00:00,-5.0,118.0,24,2020-06-16 00:00:00+00:00,16,54,200000,2020-06-20 00:00:00+00:00,89,100000,2020-06-27 00:00:00+00:00,Punjabi Pop,2020
89,Fadeaway,TikTok,,,,90,100000,2020-06-27 00:00:00+00:00,3.5714285714285694,93.0,35,2020-06-22 00:00:00+00:00,99,115,100000,2020-06-20 00:00:00+00:00,90,100000,2020-06-27 00:00:00+00:00,,
90,death bed (coffee for your head),Powfu & beabadoobee,28419993.0,Columbia,2020-02-08 00:00:00+00:00,91,100000,2020-06-27 00:00:00+00:00,-1.28571428571429,146.0,16,2020-04-01 00:00:00+00:00,104,82,100000,2020-06-20 00:00:00+00:00,91,100000,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2020
91,Moto,Diler Kharkiya,28227735.0,Dil Music,2020-01-06 00:00:00+00:00,92,100000,2020-06-27 00:00:00+00:00,,148.0,61,2020-07-25 00:00:00+00:00,88,80,100000,2020-06-22 00:00:00+00:00,92,100000,2020-06-27 00:00:00+00:00,Indian Pop,2020
92,Make Some TikTok,TikTok,24008840.0,DANCEANDLOVE,2019-05-22 00:00:00+00:00,93,100000,2020-06-27 00:00:00+00:00,2.14285714285714,152.0,29,2020-02-26 00:00:00+00:00,150,108,100000,2020-06-20 00:00:00+00:00,93,100000,2020-06-27 00:00:00+00:00,Dance,2019
93,Joker,RIZXTAR,,,,94,100000,2020-06-27 00:00:00+00:00,,111.0,87,2020-06-24 00:00:00+00:00,83,87,100000,2020-06-24 00:00:00+00:00,94,100000,2020-06-27 00:00:00+00:00,,
94,Snake,Lil Keed,24046736.0,300 Entertainment,2019-06-14 00:00:00+00:00,95,100000,2020-06-27 00:00:00+00:00,,101.0,9,2020-05-04 00:00:00+00:00,88,66,100000,2020-06-21 00:00:00+00:00,95,100000,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2019
95,ROCKSTAR DABABY FT RODDY RICH,calegoes,,,,96,100000,2020-06-27 00:00:00+00:00,-0.14285714285714302,135.0,32,2020-06-10 00:00:00+00:00,25,95,100000,2020-06-20 00:00:00+00:00,96,100000,2020-06-27 00:00:00+00:00,,
96,Say So,Doja Cat,26951096.0,Kemosabe Records/RCA Records,2019-11-07 00:00:00+00:00,97,100000,2020-06-27 00:00:00+00:00,,104.0,3,2020-02-12 00:00:00+00:00,108,73,100000,2020-06-23 00:00:00+00:00,97,100000,2020-06-27 00:00:00+00:00,Dance,2019
97,Hips Dont Lie by Shakira,goalsounds,15778873.0,Now! Music,2015-06-19 00:00:00+00:00,98,100000,2020-06-27 00:00:00+00:00,,137.0,27,2020-04-09 00:00:00+00:00,99,78,100000,2020-06-21 00:00:00+00:00,98,100000,2020-06-27 00:00:00+00:00,Pop,2015
98,PHOTO,LUKA CHUPPI,,,,99,100000,2020-06-27 00:00:00+00:00,-6.28571428571429,100.0,24,2020-06-18 00:00:00+00:00,19,55,200000,2020-06-20 00:00:00+00:00,99,100000,2020-06-27 00:00:00+00:00,,
99,Ice Me Out,Kash Doll,20439298.0,Republic Records,2018-08-24 00:00:00+00:00,100,100000,2020-06-27 00:00:00+00:00,-6.857142857142861,133.0,17,2020-06-04 00:00:00+00:00,35,52,200000,2020-06-20 00:00:00+00:00,100,100000,2020-06-27 00:00:00+00:00,Hip-Hop/Rap,2018
0,Kolors,Monte Booker & Smino,13755632.0,Soulection,2016-06-29 00:00:00+00:00,1,1800000,2020-07-04 00:00:00+00:00,0.14285714285714302,1.0,1,2020-07-06 00:00:00+00:00,51,2,2100000,2020-06-27 00:00:00+00:00,1,1800000,2020-07-04 00:00:00+00:00,Electronic,2016
1,Coño (feat. Jhorrmountain x Adje),Puri,20146009.0,Spinnin' Records,2018-07-06 00:00:00+00:00,2,1700000,2020-07-04 00:00:00+00:00,-0.14285714285714302,2.0,1,2020-06-02 00:00:00+00:00,110,1,2200000,2020-06-27 00:00:00+00:00,2,1700000,2020-07-04 00:00:00+00:00,Dance,2018
2,Dream Girl,Ir Sais,16928605.0,Ir-sais,2017-09-27 00:00:00+00:00,3,1700000,2020-07-04 00:00:00+00:00,0.14285714285714302,1.0,1,2020-07-03 00:00:00+00:00,74,4,1900000,2020-06-27 00:00:00+00:00,3,1700000,2020-07-04 00:00:00+00:00,Latijns-Amerikaans,2017
3,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,4,1300000,2020-07-04 00:00:00+00:00,0.14285714285714302,3.0,1,2020-05-18 00:00:00+00:00,91,5,1700000,2020-06-27 00:00:00+00:00,4,1300000,2020-07-04 00:00:00+00:00,雷鬼,2020
4,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,24879479.0,S-Curve Records,2019-08-16 00:00:00+00:00,5,1300000,2020-07-04 00:00:00+00:00,-0.28571428571428603,4.0,1,2020-06-10 00:00:00+00:00,75,3,1900000,2020-06-27 00:00:00+00:00,5,1300000,2020-07-04 00:00:00+00:00,Reggae,2019
5,Party Girl,StaySolidRocky,29155495.0,Columbia,2020-04-21 00:00:00+00:00,6,1100000,2020-07-04 00:00:00+00:00,0.28571428571428603,5.0,5,2020-05-25 00:00:00+00:00,73,8,1200000,2020-06-27 00:00:00+00:00,6,1100000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
6,kream bebiisan edition,bebiisan,,,,7,1000000,2020-07-04 00:00:00+00:00,-0.14285714285714302,6.0,4,2020-06-10 00:00:00+00:00,60,6,1300000,2020-06-27 00:00:00+00:00,7,1000000,2020-07-04 00:00:00+00:00,,
7,HAHA,lil darkie,26235905.0,Repost Network,2019-10-12 00:00:00+00:00,8,1000000,2020-07-04 00:00:00+00:00,-0.14285714285714302,7.0,5,2020-06-28 00:00:00+00:00,50,7,1300000,2020-06-27 00:00:00+00:00,8,1000000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2019
8,Hood Baby,Kbfr,29275689.0,For Real Ent.,2020-04-03 00:00:00+00:00,9,960800,2020-07-04 00:00:00+00:00,0.28571428571428603,8.0,7,2020-07-06 00:00:00+00:00,46,11,764800,2020-06-27 00:00:00+00:00,9,960800,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
9,What If (I Told You I Like You),Johnny Orlando & Mackenzie Ziegler,19251938.0,"UMG Recordings, Inc.",2018-06-15 00:00:00+00:00,10,900000,2020-07-04 00:00:00+00:00,0.0,10.0,3,2020-08-05 00:00:00+00:00,103,10,800000,2020-06-27 00:00:00+00:00,10,900000,2020-07-04 00:00:00+00:00,Pop,2018
10,ROCKSTAR,"DaBaby, Roddy Ricch",29099003.0,South Coast Music Group/Interscope Records,2020-04-17 00:00:00+00:00,11,800000,2020-07-04 00:00:00+00:00,-0.28571428571428603,8.0,8,2020-07-03 00:00:00+00:00,69,9,800000,2020-06-27 00:00:00+00:00,11,800000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
11,Then Leave,BeatKing,28861336.0,C3Entertainment/BeatKing Made This S--t,2020-03-27 00:00:00+00:00,12,750200,2020-07-04 00:00:00+00:00,0.14285714285714302,9.0,9,2020-07-03 00:00:00+00:00,22,13,623600,2020-06-27 00:00:00+00:00,12,750200,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
12,Savage,Megan Thee Stallion,28677612.0,300 Entertainment,2020-03-06 00:00:00+00:00,13,700000,2020-07-04 00:00:00+00:00,-0.14285714285714302,11.0,1,2020-05-11 00:00:00+00:00,125,12,700000,2020-06-27 00:00:00+00:00,13,700000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
13,Relación,Sech,28884520.0,Rich Music,2020-04-02 00:00:00+00:00,14,600000,2020-07-04 00:00:00+00:00,0.14285714285714302,12.0,12,2020-07-01 00:00:00+00:00,51,15,506800,2020-06-27 00:00:00+00:00,14,600000,2020-07-04 00:00:00+00:00,ラテン,2020
14,Go Go Go Who's Next?,Hip Hop Harry,29701276.0,Terah Records,2020-06-04 00:00:00+00:00,15,500000,2020-07-04 00:00:00+00:00,,16.0,15,2020-06-26 00:00:00+00:00,39,19,400000,2020-06-28 00:00:00+00:00,15,500000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
15,The Boat Beat,Ricky Desktop,29602162.0,Affiliate Records,2020-05-12 00:00:00+00:00,16,500000,2020-07-04 00:00:00+00:00,-0.28571428571428603,13.0,6,2020-07-21 00:00:00+00:00,53,14,600000,2020-06-27 00:00:00+00:00,16,500000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
16,How You Like That,BLACKPINK,29924495.0,YG Entertainment/Interscope Records,2020-06-26 00:00:00+00:00,17,441000,2020-07-04 00:00:00+00:00,,17.0,3,2020-08-02 00:00:00+00:00,31,17,368600,2020-07-03 00:00:00+00:00,17,441000,2020-07-04 00:00:00+00:00,K-Pop,2020
17,Be Happy,Dixie D’Amelio,29915506.0,DAM FAM Records,2020-06-26 00:00:00+00:00,18,422340,2020-07-04 00:00:00+00:00,,21.0,5,2020-07-14 00:00:00+00:00,33,21,296444,2020-07-03 00:00:00+00:00,18,422340,2020-07-04 00:00:00+00:00,ポップ,2020
18,Cari Mama Muda,Iqballl🍁,,,,19,400000,2020-07-04 00:00:00+00:00,-0.28571428571428603,14.0,1,2020-05-12 00:00:00+00:00,82,17,500000,2020-06-27 00:00:00+00:00,19,400000,2020-07-04 00:00:00+00:00,,
19,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,20,400000,2020-07-04 00:00:00+00:00,0.7142857142857142,20.0,15,2020-08-02 00:00:00+00:00,63,25,300000,2020-06-27 00:00:00+00:00,20,400000,2020-07-04 00:00:00+00:00,Pop,2020
20,ЧЁРНЫЙ БУМЕР,DAVA & Серёга,,,,21,307200,2020-07-04 00:00:00+00:00,6.0,22.0,20,2020-07-06 00:00:00+00:00,40,63,106853,2020-06-27 00:00:00+00:00,21,307200,2020-07-04 00:00:00+00:00,,
21,Woah,KRYPTO9095,22809467.0,KSG Records,2019-03-29 00:00:00+00:00,22,300000,2020-07-04 00:00:00+00:00,3.28571428571429,19.0,16,2020-05-12 00:00:00+00:00,126,45,200000,2020-06-27 00:00:00+00:00,22,300000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2019
22,Spaz,Mr. 2-17 & DRIPPY PRODUCTIONS,,,,23,300000,2020-07-04 00:00:00+00:00,0.42857142857142894,32.0,14,2020-06-13 00:00:00+00:00,41,26,300000,2020-06-27 00:00:00+00:00,23,300000,2020-07-04 00:00:00+00:00,,
23,Pitbull - Hotel Room Service,qt.ducks,,,,24,300000,2020-07-04 00:00:00+00:00,-1.14285714285714,15.0,13,2020-06-20 00:00:00+00:00,83,16,500000,2020-06-27 00:00:00+00:00,24,300000,2020-07-04 00:00:00+00:00,,
24,Say youll remember me Remix by TIAGZ,iamtiagz,,,,25,300000,2020-07-04 00:00:00+00:00,-0.857142857142857,34.0,5,2020-06-08 00:00:00+00:00,52,19,400000,2020-06-27 00:00:00+00:00,25,300000,2020-07-04 00:00:00+00:00,,
25,TKN,ROSALÍA & Travis Scott,29592223.0,Columbia,2020-05-28 00:00:00+00:00,26,300000,2020-07-04 00:00:00+00:00,32.4285714285714,23.0,9,2020-08-01 00:00:00+00:00,45,253,24600,2020-06-27 00:00:00+00:00,26,300000,2020-07-04 00:00:00+00:00,Pop,2020
26,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,27,291400,2020-07-04 00:00:00+00:00,-0.857142857142857,26.0,18,2020-06-22 00:00:00+00:00,39,21,320100,2020-06-27 00:00:00+00:00,27,291400,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
27,4K,El Alfa & Darell & Noriel,,,,28,289500,2020-07-04 00:00:00+00:00,-0.14285714285714302,24.0,22,2020-07-02 00:00:00+00:00,54,27,267900,2020-06-27 00:00:00+00:00,28,289500,2020-07-04 00:00:00+00:00,,
28,Психушка,Karna.val,29827208.0,Legacy Music,2020-06-17 00:00:00+00:00,29,244200,2020-07-04 00:00:00+00:00,-1.28571428571429,25.0,18,2020-06-26 00:00:00+00:00,33,20,359600,2020-06-27 00:00:00+00:00,29,244200,2020-07-04 00:00:00+00:00,Поп,2020
29,Nyquest_ Trend Mix,nyquest_,,,,30,200000,2020-07-04 00:00:00+00:00,-1.0,36.0,11,2020-06-11 00:00:00+00:00,41,23,300000,2020-06-27 00:00:00+00:00,30,200000,2020-07-04 00:00:00+00:00,,
30,Wipe It Down,BMW KENNY,29345768.0,BMW,2020-04-27 00:00:00+00:00,31,200000,2020-07-04 00:00:00+00:00,1.42857142857143,101.0,8,2020-05-27 00:00:00+00:00,70,41,200000,2020-06-27 00:00:00+00:00,31,200000,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2020
31,Cyber Sex - Doja Cat,tyler_warwick,26950258.0,Kemosabe Records/RCA Records,2019-11-07 00:00:00+00:00,32,200000,2020-07-04 00:00:00+00:00,2.0,99.0,9,2020-05-28 00:00:00+00:00,50,46,200000,2020-06-27 00:00:00+00:00,32,200000,2020-07-04 00:00:00+00:00,R&B/Soul,2019
32,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,33,200000,2020-07-04 00:00:00+00:00,12.5714285714286,88.0,15,2020-02-17 00:00:00+00:00,152,121,100000,2020-06-27 00:00:00+00:00,33,200000,2020-07-04 00:00:00+00:00,Dance,2017
33,Lose Control,Meduza & Becky Hill & Goodboys,25866511.0,Virgin,2019-10-11 00:00:00+00:00,34,200000,2020-07-04 00:00:00+00:00,2.28571428571429,31.0,5,2020-04-16 00:00:00+00:00,133,50,200000,2020-06-27 00:00:00+00:00,34,200000,2020-07-04 00:00:00+00:00,Dance,2019
34,Karin dan Dewi (remix),TramAnh🙆‍♀️❌,,,,35,200000,2020-07-04 00:00:00+00:00,-1.57142857142857,18.0,8,2020-06-02 00:00:00+00:00,152,24,300000,2020-06-27 00:00:00+00:00,35,200000,2020-07-04 00:00:00+00:00,,
35,Yo Perreo Sola,Bad Bunny,28621794.0,Rimas Entertainment LLC,2020-02-28 00:00:00+00:00,36,200000,2020-07-04 00:00:00+00:00,1.57142857142857,37.0,22,2020-06-18 00:00:00+00:00,44,47,200000,2020-06-27 00:00:00+00:00,36,200000,2020-07-04 00:00:00+00:00,Latin Urban,2020
36,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,37,200000,2020-07-04 00:00:00+00:00,0.0,28.0,9,2020-06-02 00:00:00+00:00,68,37,200000,2020-06-27 00:00:00+00:00,37,200000,2020-07-04 00:00:00+00:00,Pop,2020
37,Play Date,Melanie Martinez,15090401.0,Atlantic Records,2015-08-14 00:00:00+00:00,38,200000,2020-07-04 00:00:00+00:00,-0.7142857142857142,30.0,12,2020-06-02 00:00:00+00:00,80,33,200000,2020-06-27 00:00:00+00:00,38,200000,2020-07-04 00:00:00+00:00,Alternative,2015
38,HAHA,lil darkie,26235905.0,Repost Network,2019-10-12 00:00:00+00:00,39,197100,2020-07-04 00:00:00+00:00,2.14285714285714,27.0,27,2020-07-03 00:00:00+00:00,49,54,165500,2020-06-27 00:00:00+00:00,39,197100,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2019
39,Vai Ter Que Aguentar,Mc Don Juan,29345235.0,GR6 Music,2020-05-08 00:00:00+00:00,40,195200,2020-07-04 00:00:00+00:00,-1.57142857142857,38.0,27,2020-07-11 00:00:00+00:00,49,29,221300,2020-06-27 00:00:00+00:00,40,195200,2020-07-04 00:00:00+00:00,Brazilian,2020
40,Поболело и прошло,HENSY,29583312.0,GOLDEN SOUND,2020-05-26 00:00:00+00:00,41,182400,2020-07-04 00:00:00+00:00,1.57142857142857,40.0,34,2020-08-06 00:00:00+00:00,49,52,169000,2020-06-27 00:00:00+00:00,41,182400,2020-07-04 00:00:00+00:00,Pop,2020
41,Singapur,El Alfa & Chael Produciendo,29440404.0,El Jefe Records,2020-05-15 00:00:00+00:00,42,179400,2020-07-04 00:00:00+00:00,3.5714285714285694,43.0,41,2020-07-08 00:00:00+00:00,49,67,101600,2020-06-27 00:00:00+00:00,42,179400,2020-07-04 00:00:00+00:00,Latino,2020
42,Yana Yana,Veysel Mutlu,29104160.0,Kokpit Records,2020-04-17 00:00:00+00:00,43,177400,2020-07-04 00:00:00+00:00,,39.0,39,2020-07-03 00:00:00+00:00,35,50,190200,2020-07-01 00:00:00+00:00,43,177400,2020-07-04 00:00:00+00:00,Turkish,2020
43,Marry Me (feat. Toya Wright),Rasheeda,14239911.0,Dlo Entertainment,2012-06-18 00:00:00+00:00,44,175300,2020-07-04 00:00:00+00:00,-2.28571428571429,42.0,26,2020-07-02 00:00:00+00:00,42,28,231200,2020-06-27 00:00:00+00:00,44,175300,2020-07-04 00:00:00+00:00,Hip-Hop/Rap,2012
44,Jhir Mir Nena Neer,Balli Mohanwadi,,,,45,167500,2020-07-04 00:00:00+00:00,,41.0,41,2020-07-03 00:00:00+00:00,33,41,169400,2020-07-03 00:00:00+00:00,45,167500,2020-07-04 00:00:00+00:00,,
45,La Jeepeta,Nio Garcia & Brray & JuanKa,29185655.0,"2020 Flow La Movie, Inc. & Los Magicos, LLC | Powered by GLAD Empire,",2020-04-24 00:00:00+00:00,46,161400,2020-07-04 00:00:00+00:00,1.57142857142857,51.0,26,2020-08-03 00:00:00+00:00,48,57,127200,2020-06-27 00:00:00+00:00,46,161400,2020-07-04 00:00:00+00:00,Urbano latino,2020
46,The Name Game,Lana Banana,17782149.0,We Love Digital,2017-10-30 00:00:00+00:00,47,159900,2020-07-04 00:00:00+00:00,,45.0,45,2020-07-03 00:00:00+00:00,37,57,155500,2020-06-29 00:00:00+00:00,47,159900,2020-07-04 00:00:00+00:00,,2017
47,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,48,147100,2020-07-04 00:00:00+00:00,1.42857142857143,44.0,43,2020-07-02 00:00:00+00:00,44,58,123600,2020-06-27 00:00:00+00:00,48,147100,2020-07-04 00:00:00+00:00,,
